row_index,cluster,x,y
3272,4,10.11063,2.703587
3273,4,8.371894,4.8732243
3275,4,6.118823,2.199261
3276,3,13.157143,3.7985024
3277,3,12.078799,4.0181093
3279,4,6.8102803,2.2861328
3283,2,6.4696465,2.0265207
3287,4,10.791476,3.795391
3288,3,11.572869,2.6895905
3289,4,9.969268,5.1166735
3290,3,11.153205,2.8484886
3291,4,8.75923,3.4367275
3292,4,10.321114,3.203894
3293,4,10.003532,3.276739
3294,4,8.777568,4.4086747
3295,4,8.99055,4.5371857
3297,4,6.656531,2.4473574
3298,3,13.041597,3.4140286
3299,4,10.965215,4.875027
3300,2,6.736709,2.1085553
3302,2,7.054512,-0.24070953
3304,3,7.000427,1.4506437
3305,3,12.195733,3.5330756
3306,2,6.715926,2.0152373
3307,4,10.733299,3.6941411
3309,3,12.222682,3.5014446
3310,3,10.562217,2.8291154
3312,4,10.261044,3.9083142
3314,4,8.8439865,4.489461
3316,3,12.62164,4.136463
3318,3,11.666923,4.1249204
3319,4,10.898807,3.8453832
3320,4,8.570452,4.9218125
3321,3,10.85446,3.4125888
3323,4,8.251646,4.6070275
3324,4,8.307533,5.0114417
3326,3,11.345309,4.0067935
3329,4,9.979074,5.2054653
3331,4,8.304999,4.746723
3332,4,9.708959,3.8970082
3333,4,9.759028,2.019779
3334,4,8.816332,4.2331276
3336,3,10.962562,3.4542277
3337,4,10.312642,4.109671
3339,4,10.514619,5.3585725
3340,4,9.998911,3.4978068
3342,4,9.213172,4.3241444
3343,4,10.87633,5.0776196
3344,4,10.262305,4.6385145
3345,4,9.75903,3.884456
3350,2,7.2539964,2.0603302
3351,3,12.146744,4.5921526
3352,4,10.519544,4.931177
3354,3,12.052946,2.2120183
3355,3,12.0555935,2.2366848
3357,3,12.063742,2.224454
3358,3,12.06646,2.2299325
3360,3,12.054676,2.2314472
3363,2,6.70265,2.1228838
3367,2,7.0439415,-0.008148407
3369,3,11.42524,4.3631444
3370,4,10.118126,4.6070733
3378,4,10.525743,3.3658607
3379,3,11.665437,2.2091696
3381,2,11.140129,2.3509085
3382,3,11.031402,2.348584
3384,3,11.342571,4.194727
3386,3,11.5216875,3.6904168
3388,2,6.6799407,2.2320468
3390,3,10.875711,3.647084
3395,3,10.824622,3.4352312
3396,4,9.123548,4.4351463
3398,3,10.798525,2.2656054
3400,4,9.60595,3.7340539
3405,3,12.48218,4.604539
3407,2,9.095386,-2.1296024
3408,2,6.7182136,2.2423894
3410,3,12.526335,3.7586277
3412,3,12.421126,3.6909385
3413,4,9.196817,5.2226596
3415,3,12.5410185,4.0684705
3418,4,9.749213,3.8250203
3420,4,8.671338,5.1353292
3421,3,10.423041,2.1854086
3422,2,6.657043,2.292011
3423,4,10.050308,4.0802693
3424,4,10.476903,5.190424
3425,4,10.819617,5.0009847
3426,2,10.747738,2.9485617
3427,4,10.102171,3.0284038
3431,3,11.138106,3.881605
3434,1,12.738794,4.249052
3435,2,11.7460575,4.7410173
3436,1,9.412898,-3.583847
3438,3,10.517282,3.4086187
3440,3,13.038006,3.9039085
3441,4,11.601809,4.922292
3442,2,6.636045,2.3075626
3444,3,11.598407,2.8821895
3445,3,12.344348,3.3064868
3446,3,12.445828,4.290958
3447,3,11.854268,3.5055737
3449,3,12.164735,3.401366
3450,3,12.571955,4.0531077
3452,4,9.9088,4.204839
3453,3,11.925068,4.5235276
3454,3,11.842311,4.4336896
3455,3,11.845525,4.7268686
3456,3,12.604878,3.8890338
3457,3,11.733933,-0.0940205
3458,3,11.450614,4.507255
3460,4,9.854261,4.458711
3461,3,11.839995,4.091174
3462,3,11.150326,4.5541363
3463,2,9.4629,1.5004013
3464,3,11.44678,4.223572
3467,4,9.167709,4.6067166
3469,4,9.075032,3.4842765
3470,4,9.1460495,3.09358
3471,4,9.14534,3.6171653
3474,3,11.168339,4.6348324
3478,3,11.223023,4.3326635
3479,4,9.393581,3.565849
3480,4,10.047026,5.092066
3481,3,12.213378,2.8585145
3483,3,12.008463,0.029941143
3484,4,10.406982,4.447484
3485,4,9.064869,4.4623632
3486,2,6.24846,1.8956001
3493,4,9.675184,4.349086
3494,3,10.172691,3.5463147
3495,4,9.035731,3.7493052
3496,3,10.839465,2.4048529
3498,4,9.558612,4.336163
3501,4,10.053183,3.951762
3502,4,9.810211,5.65261
3503,2,10.721106,0.6592042
3504,3,11.955978,4.931881
3505,4,10.693958,4.591331
3510,3,11.612631,2.0852787
3511,2,6.8319306,-0.022674717
3512,4,9.693729,4.598689
3514,4,9.223361,4.789947
3515,4,9.063314,3.7281737
3516,4,9.427443,3.67676
3518,3,11.047744,2.8691058
3520,3,12.118505,3.8167756
3522,3,13.1688795,3.596157
3524,3,11.076883,3.8402674
3529,3,11.795001,3.7347515
3530,4,10.813475,4.7607074
3532,3,11.08534,2.8723214
3533,4,8.812561,4.514008
3535,4,9.253611,4.490577
3536,4,9.841818,3.687368
3537,4,9.662613,4.21899
3539,4,9.138448,4.459998
3540,4,9.197932,3.3995976
3542,4,8.954491,4.2551045
3544,4,9.578021,4.079482
3545,4,8.344684,4.997862
3547,2,6.8817573,2.2768617
3548,3,11.707463,2.9273803
3549,4,8.681793,3.7159948
3550,3,12.193328,3.9181802
3551,2,10.356348,-1.1535455
3552,3,12.617575,3.4852407
3553,3,11.507374,5.03421
3554,3,12.228353,4.156992
3555,4,11.879265,4.9788356
3556,4,10.607782,3.4668798
3557,3,11.514451,4.885361
3558,3,11.525961,4.8772917
3559,4,10.63982,4.0173025
3560,4,10.542577,5.038975
3561,4,10.380005,5.276375
3562,4,10.1279335,5.24105
3563,4,10.083039,5.2576194
3569,4,9.66254,4.254005
3571,4,9.638798,4.25941
3573,4,9.635154,4.243099
3574,3,12.592046,4.4534297
3575,4,10.253532,5.4023204
3577,4,11.628103,5.1238694
3578,4,9.771558,5.0391097
3580,3,10.616805,2.7468965
3581,2,10.719135,2.7308147
3582,4,9.206739,3.8411093
3586,4,8.902464,4.685067
3587,4,8.681142,4.9043503
3588,3,12.342581,4.211354
3589,3,12.5315485,4.572028
3594,4,8.456881,3.9999375
3595,4,10.976561,4.27619
3596,4,8.990525,4.0907273
3597,4,8.813627,4.0319824
3599,4,10.834222,3.4838886
3600,4,8.363114,4.4497995
3601,3,12.411715,3.3981278
3604,4,8.502385,5.141324
3606,4,8.51738,5.1555576
3608,4,8.584352,5.1672106
3611,4,9.09249,4.581641
3613,4,10.646925,3.4583483
3615,4,9.709322,4.091582
3617,4,8.976016,3.6604216
3619,3,12.401534,3.2359405
3621,3,11.87536,4.514215
3627,4,8.909664,4.05938
3628,4,8.250414,4.1832104
3629,4,8.62752,5.113904
3631,3,12.358914,4.6180882
3632,2,6.1095376,1.8083501
3633,4,9.876525,5.387618
3634,3,12.74649,4.001565
3635,3,11.754175,4.304989
3636,4,10.0574045,5.010686
3637,3,12.79472,3.6718473
3638,3,12.280493,3.7137945
3639,3,11.853523,4.8167796
3641,3,12.669667,3.8205118
3643,3,13.045403,3.7425058
3644,3,10.351595,3.1870484
3645,3,12.095918,4.106622
3647,4,9.348582,3.9741046
3648,3,9.69622,0.4287196
3654,4,10.102781,4.764499
3655,4,8.864436,4.7905498
3657,3,10.988161,2.969916
3659,4,8.5623865,4.230174
3660,4,9.139351,5.01557
3661,4,9.617331,4.5852804
3662,4,10.295242,4.980781
3663,4,8.809975,3.787588
3664,4,8.473584,4.4455256
3665,4,9.06762,1.8817446
3666,3,12.599033,3.6749933
3668,4,9.183792,4.5204835
3669,4,8.565468,4.233449
3672,4,10.883081,4.6590915
3673,3,12.143229,3.3691454
3674,4,9.74541,5.4048448
3675,4,10.501033,4.9112377
3676,4,10.192982,5.036078
3678,4,9.578631,1.5425959
3682,3,11.050308,2.8769581
3683,3,10.920925,2.9782562
3684,4,10.071211,3.3670704
3685,4,10.479086,5.1772637
3686,3,11.688488,5.018233
3687,2,6.8384275,1.5197057
3689,3,12.4715,3.9739466
3691,4,9.564663,4.7433105
3692,4,9.3069,3.7602258
3693,3,11.40474,3.3082154
3695,3,11.060368,4.1963067
3696,4,9.326951,4.769532
3698,4,8.931237,4.483967
3699,4,9.550767,4.433936
3700,3,10.776925,4.0847335
3702,3,11.383722,3.461246
3703,2,6.7049594,2.0971627
3704,4,10.218916,4.99699
3705,3,12.275834,3.7819037
3706,3,11.380463,3.77168
3707,4,8.52061,4.556392
3708,3,11.885253,3.901884
3709,3,12.244393,2.9370568
3710,3,11.16549,2.927903
3711,4,10.15149,4.9525747
3715,4,8.937318,4.4718227
3716,4,10.585749,3.493689
3717,3,11.750758,4.4929457
3718,4,8.769637,4.657434
3720,4,8.512535,4.665518
3721,4,8.499868,4.658828
3722,4,8.824267,3.832616
3724,3,10.436607,3.3619103
3725,4,10.099329,4.6219654
3726,4,9.651552,4.413479
3728,3,11.407981,2.4772842
3729,1,8.734874,-2.6404293
3730,3,11.423879,2.0964048
3732,3,12.179464,3.967047
3733,4,8.461496,4.4392877
3734,4,10.438348,4.578777
3736,4,9.51233,5.2055497
3737,4,9.55668,5.267141
3739,4,9.618462,4.4297223
3741,4,8.659131,4.7641506
3742,4,8.8821535,5.1050587
3743,4,8.60685,4.7312317
3747,4,8.535186,4.8463664
3748,3,11.998581,3.64828
3751,3,11.833707,4.201739
3752,4,10.8453665,4.0788417
3757,2,9.923179,1.5701168
3758,4,10.273639,5.0380263
3759,4,10.040335,4.5840364
3760,3,11.100164,3.446681
3761,4,10.600098,3.921613
3762,4,11.182564,5.1571636
3763,4,9.589295,3.998256
3764,4,8.918918,4.552029
3770,4,10.722611,4.5615644
3772,1,12.283803,-0.808389
3773,4,9.028803,5.0533566
3774,3,12.12441,3.2315774
3777,3,12.553919,4.3621564
3779,4,6.7545686,2.409756
3780,4,9.529577,3.9767838
3781,3,12.510448,3.4626553
3782,3,10.797373,3.0295253
3783,3,11.819612,4.459107
3784,4,10.683104,4.639638
3786,4,8.390213,4.257815
3787,4,8.277103,4.9691257
3788,4,6.1671486,2.3047602
3789,4,8.723812,4.300611
3791,3,11.432198,5.1246314
3792,1,13.275864,3.7183306
3793,3,11.768451,4.0035625
3795,2,8.762144,-1.5617403
3796,3,9.696904,0.8037169
3797,3,12.161426,3.305085
3798,4,9.380178,3.2853985
3799,4,10.776089,4.999678
3800,4,9.667802,4.2384057
3803,3,10.918821,2.8808765
3804,4,9.024529,4.028269
3805,4,10.678293,4.3988786
3806,4,9.899672,3.5787315
3808,3,11.621413,3.552624
3811,3,11.295338,4.02557
3812,3,12.914849,3.9998746
3813,2,6.968805,1.3439686
3814,4,8.59441,4.4013295
3816,4,9.698489,5.180691
3817,3,11.637298,3.8879175
3820,4,8.91614,4.3843136
3821,3,11.9493,4.422909
3822,4,10.345029,3.2804725
3824,4,9.940648,4.2206903
3825,3,11.345838,3.0371838
3826,4,10.559315,4.638866
3827,3,11.620523,3.3229134
3830,3,11.459554,3.3567479
3832,3,11.652114,3.6250772
3833,3,11.370105,3.4802372
3834,4,10.90012,3.6778917
3836,3,11.116192,3.1773667
3837,3,12.850412,3.4096053
3838,4,10.112048,5.166474
3839,3,10.435668,3.1565816
3842,3,11.246975,3.8406787
3845,3,10.933942,3.286806
3846,3,11.202163,3.3659682
3847,3,12.420661,2.912402
3849,4,9.05869,4.5707116
3850,4,10.1235695,4.075421
3851,4,9.750049,4.5251207
3853,3,11.21963,4.4794035
3855,3,12.601399,4.062372
3856,3,12.297035,4.608011
3857,4,9.861313,4.5761704
3859,3,11.934088,4.649952
3860,3,10.789324,4.407601
3861,3,12.694827,3.8139296
3862,3,11.824879,2.577915
3863,3,12.662636,3.8594358
3864,3,11.651244,2.9691007
3865,3,11.751813,2.626505
3866,3,11.235331,2.7178469
3867,4,8.547887,4.6134996
3868,3,12.0048485,2.6071415
3869,4,9.552302,4.3393116
3870,4,10.183776,3.3783803
3876,3,11.18356,3.1470342
3877,3,11.624303,3.4828987
3878,4,10.119208,3.0716016
3879,4,9.378889,4.0009394
3881,3,11.646306,3.0843253
3882,4,9.535365,4.347277
3883,3,10.871578,2.5702908
3886,4,9.224111,4.268755
3888,4,10.964555,1.0699841
3889,4,9.57613,2.4526205
3890,4,8.321395,4.651715
3892,3,10.6068535,2.7166982
3894,2,11.329054,0.069838256
3895,4,9.49205,4.6890283
3896,4,9.335143,4.855105
3897,4,9.340219,4.8174872
3898,4,10.266808,3.9360843
3899,4,10.187808,4.249848
3900,3,10.151895,3.5081253
3901,4,8.575254,5.106607
3902,4,8.569352,5.1268964
3905,4,9.947166,1.5357423
3906,4,10.56116,4.9724345
3907,4,10.586684,4.9485674
3908,4,10.341305,4.3400126
3909,2,6.5627737,1.1743839
3912,4,9.158422,4.0718184
3913,3,10.755275,4.928805
3915,3,12.107812,3.94343
3916,2,11.064087,3.8007524
3917,3,12.233524,2.8854954
3918,3,13.139869,3.9792402
3919,3,12.96782,3.5444033
3920,3,12.877064,3.809348
3921,3,11.4593935,3.9923232
3923,4,10.738677,4.3024178
3924,3,11.817303,4.58006
3925,3,10.848727,4.2777605
3928,4,10.51614,4.770537
3929,2,10.841499,2.192538
3930,3,10.966048,2.7997463
3932,4,9.770275,4.6016474
3940,4,8.545196,4.836264
3941,4,9.92793,3.515969
3944,3,12.8549385,3.887518
3946,3,12.802233,3.9457247
3947,3,12.8325405,3.9549181
3948,3,12.821168,3.9417849
3949,3,12.274602,3.5599523
3953,4,8.318103,4.9313865
3955,4,9.236582,4.9693766
3956,4,8.856792,4.750386
3957,3,12.670351,4.3648386
3958,4,10.077927,3.7026796
3960,2,10.3928,1.9580462
3962,2,10.481836,0.8839379
3966,3,12.134407,4.195243
3968,3,10.76909,3.1174252
3969,3,10.628044,2.8835568
3972,3,11.6568365,4.632276
3973,4,9.7606535,5.0154576
3974,3,12.674814,3.0446458
3975,4,8.897702,3.3866196
3978,3,11.819484,3.4223168
3979,2,6.8934245,1.8959085
3980,4,8.716021,3.556558
3982,2,6.6592784,2.2071114
3983,4,8.832127,4.290114
3984,4,9.554229,3.6077344
3985,3,10.726851,1.8501472
3986,3,12.494464,4.5483327
3988,3,12.105671,4.315178
3989,4,9.908934,5.1444874
3990,4,8.334341,4.304155
3993,3,9.547649,0.44655153
3996,3,11.799766,4.5761614
3997,4,9.283293,3.3568816
3998,4,10.35525,4.298336
3999,3,11.023958,4.280129
4001,4,10.298335,4.5792947
4002,4,11.62133,4.9463434
4003,4,9.240138,5.2134275
4004,3,13.027551,3.88877
4008,4,9.7467375,4.8344417
4010,4,10.135314,3.4480402
4011,4,8.584555,4.3561153
4013,4,9.338509,3.384188
4014,3,11.161948,3.5227253
4015,2,8.301747,-0.54651046
4016,3,12.222949,3.1096876
4020,3,10.794089,2.5890272
4021,3,11.757452,3.5170426
4022,3,11.92746,3.9790199
4025,3,11.333986,3.6390212
4028,4,8.973957,4.0719438
4030,3,11.411759,4.5542545
4031,2,7.748893,0.38836727
4032,3,11.858448,4.676889
4033,2,7.9071603,0.084740974
4036,2,6.812642,2.2054229
4037,3,12.653423,4.2673244
4038,3,11.976978,3.7317812
4039,4,10.441168,3.8855088
4040,4,10.607936,4.8028293
4041,4,10.312105,5.0371103
4042,3,12.463131,3.2087212
4044,3,12.68458,3.598709
4046,4,8.892292,3.9493568
4047,4,8.725184,4.8199615
4048,1,8.707159,-2.3861291
4050,3,12.413044,-0.84855735
4051,4,8.735573,4.2075357
4053,3,12.156688,4.6526403
4056,4,8.521833,4.3321657
4057,4,8.888195,4.6306214
4058,4,10.370306,3.2492778
4061,4,9.019523,4.338066
4062,4,9.443039,4.3223867
4063,4,8.749704,4.472941
4064,3,11.83741,0.63572514
4065,4,10.707261,4.9497814
4066,2,6.6686206,2.1474895
4067,2,10.346337,0.86178935
4068,4,10.068713,5.3578963
4071,4,9.97121,3.2314198
4074,4,8.397796,5.1293797
4075,4,9.134958,5.2458916
4076,4,8.410849,5.065341
4078,3,11.659975,3.0497057
4079,4,9.636713,5.288177
4080,4,10.597132,4.9015675
4081,3,12.340227,4.485445
4083,3,11.155628,4.7285833
4084,4,11.540198,5.09333
4085,4,9.548032,5.193595
4087,4,10.571873,5.030245
4088,3,10.900611,4.3615413
4089,4,10.948069,5.0790973
4091,4,9.765046,4.677648
4092,4,10.521179,4.4030366
4095,3,11.709335,4.688053
4096,2,11.077861,-0.9924279
4097,4,9.910602,4.1329455
4098,4,8.763708,4.4169025
4100,4,8.721126,3.6034298
4101,3,12.129131,3.9449966
4107,4,8.680657,2.548499
4108,4,10.500888,4.8583837
4110,3,11.494478,4.0586824
4113,4,9.401822,4.600222
4114,4,10.603248,4.119037
4117,4,8.847514,2.9043539
4119,2,7.4118905,0.23189944
4120,3,11.875356,4.612509
4121,4,8.43362,4.93967
4122,3,12.335503,3.900601
4123,2,6.907555,1.4837959
4124,3,11.160967,2.6646168
4125,4,9.6128,3.194433
4126,3,12.99707,4.01035
4128,3,12.0310135,4.4971776
4129,4,10.95379,4.7867727
4130,3,11.565208,2.5478668
4131,3,10.405561,3.8514059
4132,3,12.1096525,3.9863586
4133,3,13.10809,4.018871
4135,4,10.450884,4.3941736
4137,4,10.328626,3.1809902
4139,1,11.169024,-0.77798074
4140,4,10.383911,5.061929
4141,3,11.835582,4.884666
4144,4,10.626118,3.77886
4145,3,12.213234,4.241104
4147,3,11.608281,3.699703
4150,2,11.576273,3.4721558
4153,2,6.6657257,1.0688614
4154,4,8.632625,4.7656007
4156,4,8.27126,4.9076595
4159,3,11.723654,3.8164136
4160,3,10.601168,3.9092672
4161,1,8.650279,-2.3793452
4163,4,9.202168,3.3478012
4165,3,10.734404,3.3251941
4166,4,9.452369,4.081495
4171,4,9.412977,3.226582
4172,4,9.3052845,3.6290534
4173,4,9.471688,3.7444932
4178,3,11.298836,2.5018888
4179,4,11.0086155,4.8422675
4181,3,10.838202,3.6535678
4182,2,7.358554,-0.21770835
4183,2,10.801548,2.2374578
4184,2,8.335068,-0.029376332
4185,4,9.334629,2.0600057
4187,4,9.458486,4.4502053
4190,4,8.535009,4.8667502
4191,3,11.1041765,-1.2660102
4192,3,10.449983,1.0213118
4193,3,10.341629,1.0771801
4198,4,8.369774,4.725996
4200,3,11.491259,4.329044
4203,3,10.516747,3.081606
4204,3,11.003418,2.8727942
4206,3,11.291403,3.1024196
4207,4,10.396568,3.326979
4208,3,10.733304,3.3607507
4210,2,6.8017893,0.75680566
4212,3,12.924135,3.4100177
4214,3,8.649533,0.007154078
4216,3,11.226047,1.9111013
4219,2,11.200529,1.7501673
4221,2,11.170399,1.679055
4222,3,10.967085,3.1911707
4223,3,12.149518,3.59728
4224,3,11.206786,3.8700933
4225,4,10.806275,3.5924888
4227,4,9.237618,3.7852132
4228,3,11.112753,3.5532184
4229,3,12.77207,3.2968004
4230,4,8.530558,4.2164598
4234,3,10.476709,2.926472
4235,3,10.848945,2.2584398
4236,3,11.489632,2.7401068
4237,4,10.002964,4.0144567
4238,3,11.006483,2.8434165
4239,3,11.146847,2.3719096
4241,4,8.763916,4.215055
4243,4,10.42832,3.3921034
4244,3,10.379358,3.4142992
4245,4,9.637922,4.7833567
4246,4,8.847975,4.7329044
4247,4,10.488637,3.139083
4248,4,9.707092,3.4094129
4251,3,12.265173,3.8891246
4252,4,9.454447,4.869609
4254,3,13.042472,3.7511518
4255,4,10.322801,5.038716
4257,4,10.105482,4.8041224
4258,4,9.6193075,3.7968438
4259,4,9.564596,3.9009125
4260,4,9.539306,3.9218566
4261,3,11.712455,4.348942
4262,4,9.209804,5.038781
4263,4,9.78108,4.36979
4264,3,11.5667515,3.4195213
4266,4,9.578413,3.687763
4267,4,9.220445,3.462423
4269,2,11.006803,2.016398
4270,4,10.039652,3.8150134
4272,3,12.141437,4.1759725
4274,3,11.273453,3.423814
4275,3,9.579657,0.38370684
4277,4,10.35882,4.0381756
4278,4,8.461221,4.1514835
4279,4,8.529642,4.617202
4281,2,11.130971,3.393276
4284,4,9.660888,4.420781
4285,4,8.20209,4.9006453
4286,4,9.56303,4.753085
4288,4,9.387891,3.6319861
4290,4,9.326773,3.0754166
4292,4,8.942199,4.9707656
4294,4,9.389205,4.7135215
4295,4,9.472727,4.450858
4296,4,9.101707,4.6883535
4297,4,10.871832,4.4876547
4299,3,11.901123,3.8287892
4300,3,12.50778,3.8942053
4301,3,10.698229,3.3860977
4302,3,12.645272,3.4796746
4303,3,11.558215,3.4702504
4306,4,8.49247,4.3906217
4307,4,9.439285,4.6173997
4311,3,10.590026,3.330027
4313,3,12.010359,2.8223443
4314,3,12.143641,3.8093724
4315,3,11.680843,-0.6083207
4316,3,10.64498,3.4713404
4318,4,10.298314,3.4127378
4319,4,9.313321,3.3881285
4320,4,9.023093,5.0207725
4321,4,9.913783,4.586458
4322,4,9.937418,4.562389
4323,3,9.716417,3.5392365
4324,3,11.697427,2.8833418
4326,4,8.6217985,3.7540681
4328,2,8.632568,-0.6570419
4331,3,12.297653,3.6881313
4332,2,9.280204,3.2345004
4334,2,6.616991,2.2824905
4335,3,10.556749,3.6356897
4337,3,12.509726,3.7432718
4338,4,10.459492,4.35728
4340,3,10.408146,1.0296147
4341,4,10.102545,4.4830613
4342,4,9.675772,2.5760648
4344,3,11.373935,2.985067
4345,3,13.174176,3.9934254
4347,4,9.196848,4.0248027
4350,3,11.246549,3.7030842
4352,3,11.290826,4.796596
4356,3,12.387076,3.1172879
4357,3,12.512942,2.9941082
4359,4,10.576956,4.6862774
4361,4,10.787308,4.0497217
4364,4,8.984623,4.8412046
4365,2,11.031279,2.0590847
4366,3,8.682879,0.9949855
4367,4,9.277719,4.6369147
4369,3,11.6654625,2.2341466
4370,4,9.1294155,3.8040946
4371,4,9.452032,5.3168354
4372,3,11.31392,1.804917
4374,4,9.375318,3.6928213
4375,3,11.455675,0.7197944
4376,4,8.854267,4.591466
4377,4,9.766953,4.066733
4378,3,12.32524,3.4985795
4379,4,8.620101,4.4131594
4382,3,11.623109,3.8068254
4383,4,10.751552,4.8354893
4384,2,6.682609,2.140775
4385,3,11.5393715,4.009605
4386,4,10.785796,3.2727933
4387,3,11.421781,4.079491
4388,3,11.98301,3.1124291
4389,4,8.459285,4.3168507
4390,3,12.575403,4.365448
4392,3,11.943901,4.6017175
4394,4,9.178048,5.219465
4395,4,10.162065,4.953381
4396,3,11.431368,3.0417366
4397,3,11.922353,2.8664694
4398,3,12.365144,3.2840867
4399,4,9.60657,5.266157
4400,4,9.518072,5.304703
4401,4,9.653272,5.331697
4402,4,11.381636,5.0436883
4403,3,13.019476,3.7605166
4404,4,8.482339,3.2979138
4405,4,9.293873,3.927539
4406,4,9.335536,4.6867576
4408,4,8.8652315,4.946372
4410,4,9.168352,4.0337424
4411,4,8.687608,4.761953
4412,4,8.163126,4.6885014
4413,4,9.147762,4.6203084
4415,3,12.076056,2.3146572
4416,4,9.917004,4.9711413
4417,4,9.296122,4.514027
4419,4,10.940668,4.7103333
4420,3,9.835653,3.193204
4421,3,11.545972,3.929029
4422,3,12.967405,4.139878
4426,4,10.422572,3.214834
4427,3,12.36362,3.1814308
4428,4,9.533356,5.145034
4430,4,10.288171,2.963425
4431,3,12.065907,3.1851037
4433,2,8.596536,1.6982274
4435,3,12.256109,4.8167825
4439,3,12.195816,4.8275204
4440,3,11.944296,4.737132
4441,4,10.068539,5.009693
4442,4,9.817979,3.7286868
4443,4,8.962122,2.7294786
4444,3,11.74717,3.707223
4445,3,11.574016,3.69725
4446,3,11.493426,3.775236
4447,3,11.422749,3.6472802
4448,3,12.654526,3.7892284
4449,3,12.625702,3.9674654
4450,4,10.617689,4.307103
4453,3,12.417499,4.5890603
4454,3,11.895848,4.9863
4456,3,12.130013,4.6010375
4459,2,8.568784,0.91365975
4460,3,11.466371,2.3977406
4461,4,10.080778,4.087298
4462,3,10.889696,-0.12409141
4463,4,9.509387,3.8153188
4464,3,11.584803,4.1925764
4465,4,10.535036,4.9703655
4467,4,9.195761,3.714131
4468,4,9.027388,3.4791586
4470,1,12.093194,-2.440077
4472,3,11.789954,-0.73083204
4474,3,10.678345,2.8756495
4475,4,7.1253157,2.5946443
4476,3,11.024505,3.6027665
4477,3,11.7971945,4.231478
4478,3,10.636716,2.9201877
4479,3,11.091016,3.9414883
4480,3,10.850605,4.29615
4481,3,12.832789,3.6438322
4483,3,12.744941,3.8678286
4484,3,10.81998,4.1271377
4486,3,12.269828,3.6071708
4488,4,8.430691,4.9614134
4489,4,10.604007,4.5211635
4490,4,10.249722,4.493857
4491,4,10.682082,4.2880936
4492,2,8.316534,1.8202083
4494,4,8.684288,4.3834457
4496,4,11.621211,4.7946377
4497,4,10.972249,4.590654
4498,4,9.696199,4.5990443
4500,4,9.562808,4.693639
4501,4,9.246359,4.0215435
4502,4,8.700852,4.810527
4503,3,10.65614,4.033044
4504,4,10.404746,1.5556474
4507,2,9.034297,0.9072274
4508,4,9.145018,2.3522375
4512,2,8.164255,-0.04603517
4514,3,11.84177,3.9144912
4515,3,11.577599,2.2325723
4516,3,12.379153,3.4655764
4518,3,12.803528,4.1644516
4521,4,10.169269,4.42174
4522,3,11.971493,4.6070075
4523,4,9.809698,5.248015
4528,4,9.585652,4.0756984
4529,4,10.970804,4.569704
4531,4,11.120289,4.9483633
4537,4,8.893706,3.9090197
4538,2,11.580226,4.479035
4540,2,10.370473,2.9092119
4541,4,9.050396,3.3660498
4543,4,10.831862,1.5665542
4544,3,10.910755,3.0189648
4545,4,10.149511,3.3904014
4546,3,11.808849,4.7829485
4547,3,12.022423,4.7727604
4548,4,10.969146,4.158563
4549,4,8.488007,4.7182455
4550,4,8.648407,5.061214
4551,4,8.789259,4.9870152
4552,4,8.416516,5.026439
4553,3,12.515313,3.1067357
4556,4,8.9679785,4.2549615
4557,3,11.286551,3.457969
4558,4,10.2410345,3.4599464
4559,3,11.80701,4.034265
4565,3,11.844765,3.7017071
4567,3,11.152114,2.3573484
4568,3,11.532815,3.521734
4569,3,10.895077,4.5182996
4570,4,10.033871,5.260765
4571,4,10.0377655,5.2518635
4572,3,12.781226,4.380163
4573,4,8.956095,4.1962905
4574,4,10.066801,4.917775
4576,4,8.733396,2.7052188
4579,4,9.014038,3.7331154
4581,2,8.196822,1.0009583
4583,2,6.8792515,1.9169744
4584,3,12.872438,3.1585515
4585,3,12.366712,3.2964249
4586,2,10.304688,2.7364624
4587,3,11.588574,4.3575096
4589,3,12.419587,3.5398614
4590,3,10.896868,4.049614
4592,4,9.808753,3.2861207
4593,3,12.467564,3.7013657
4595,3,12.755717,3.0451603
4599,4,8.262931,4.366433
4601,2,6.9582624,0.09389517
4603,3,10.740952,3.5622125
4605,2,6.8488145,2.2383077
4606,3,11.487068,3.8476298
4607,3,12.844632,3.6887193
4608,3,11.960795,4.1195283
4610,3,10.501323,2.0786784
4611,3,9.76558,3.232591
4613,3,11.75012,4.4116654
4614,3,11.902674,3.090991
4616,4,9.22642,4.4943295
4618,4,9.616632,4.741265
4619,3,11.865562,3.6822255
4620,3,11.894435,3.8154418
4623,3,11.482825,4.329776
4625,4,8.975279,4.4227285
4626,3,12.624249,2.659171
4628,3,11.7788925,3.1373293
4630,3,12.54065,2.833779
4631,4,9.731379,2.9070978
4632,4,9.7862835,2.948093
4634,3,11.610589,2.419101
4639,3,10.530841,2.7919993
4640,3,11.460358,2.7680254
4643,3,10.976807,3.2087624
4644,4,8.398809,4.4364595
4645,3,11.529894,3.315849
4646,4,9.622816,3.1298313
4647,4,9.613256,4.3154297
4652,4,10.032959,3.68548
4653,3,12.287298,3.789669
4660,2,10.471653,1.0050315
4661,2,8.582688,1.0439596
4662,3,11.890946,2.8051682
4663,3,11.837765,3.3077111
4664,4,10.987207,4.35265
4665,4,10.183497,5.1713943
4666,4,8.91027,4.666451
4668,1,12.361657,2.7718506
4669,4,10.044777,3.12078
4670,2,9.004927,2.9558218
4671,4,9.566695,4.751946
