row_index,cluster,x,y
393,3,11.453511,8.384964
394,0,12.11008,10.824477
395,3,11.783583,8.204839
398,0,10.876436,8.480303
399,1,12.261313,7.324445
402,3,11.110237,8.850681
405,3,12.577923,9.026488
410,3,9.144089,8.957205
411,3,10.945048,8.393245
412,3,10.891284,9.264082
413,0,12.290439,10.97987
415,3,11.4499,7.9615464
417,3,8.558592,8.552224
420,3,10.001111,8.460501
421,3,10.565528,8.5963125
425,3,9.925898,8.5816965
426,3,10.494926,7.266523
427,3,8.658531,8.693428
428,3,12.064256,8.418728
432,3,10.592886,8.309302
433,0,11.6533375,8.357905
434,3,8.72351,9.21349
436,3,10.648696,8.658553
437,3,12.04912,8.302906
438,3,11.563039,6.9609733
439,3,11.191045,6.840483
442,3,8.540474,7.7275653
445,3,8.541075,7.7494144
448,3,8.53932,7.731247
449,3,8.559187,7.7614446
450,3,8.54613,7.746709
451,3,9.726492,9.245648
454,3,11.842811,10.1187105
455,3,7.944863,8.233527
461,3,10.42142,7.6168933
462,3,9.478781,8.634783
463,3,8.670504,8.860054
464,3,9.841696,6.9347463
465,3,8.980952,7.7969365
466,3,10.723345,7.849498
467,3,10.050463,7.355251
468,3,9.638634,7.9648156
469,3,10.690352,7.900483
470,0,7.8150496,1.382628
472,3,10.139446,6.275401
475,3,11.028143,8.69371
477,3,11.405078,8.281517
478,3,10.4038515,8.179282
479,3,11.319085,11.938006
489,3,11.659303,7.0685167
491,3,11.181321,6.834776
492,3,11.700651,8.052452
493,3,11.149126,6.848685
494,3,9.303507,8.824497
495,3,9.834414,7.692236
496,3,10.679118,9.667486
499,3,8.411161,7.675043
501,3,10.659029,7.0459003
502,3,10.528117,8.61698
503,3,10.180081,9.932267
504,3,10.029889,9.675626
505,3,15.613207,0.2600924
506,3,7.9162297,1.5401456
507,3,8.817922,7.0712533
511,3,12.978054,9.2353
512,3,11.282355,12.077573
514,3,11.289947,11.893221
517,3,10.376064,8.441842
518,0,11.33428,7.5721083
519,3,11.244655,7.7352457
520,3,11.27581,8.075184
521,3,10.7359915,7.6832185
524,3,7.462613,7.685362
527,3,12.547099,8.63236
529,3,9.714997,9.334446
530,0,12.106457,10.830633
531,3,11.8726845,7.130383
534,3,11.355318,7.22252
535,3,11.498021,7.591045
536,3,11.381256,7.264737
537,3,9.327599,8.352303
538,3,11.832732,8.444713
539,3,9.820622,8.519043
542,3,10.864031,7.994756
543,3,11.349942,6.8413563
544,3,11.84163,10.33743
545,3,11.734112,7.3828063
546,3,8.845301,9.586496
547,3,10.244196,9.650338
548,3,12.840737,8.696152
549,3,12.227077,8.67462
551,3,11.324785,11.97821
552,3,11.243364,11.578905
553,3,8.961731,8.090508
555,3,8.526114,8.234209
556,3,11.762963,8.557911
557,3,12.959687,8.831953
559,3,10.61756,8.136542
560,3,8.862967,7.107094
561,3,9.463872,8.860388
562,3,10.948489,9.162949
563,3,9.473672,7.544905
564,3,8.996946,8.864086
565,3,10.486924,6.8827753
567,0,10.20827,9.686702
570,0,10.174342,9.661817
571,0,10.213063,9.711056
576,3,10.126483,6.9240584
579,3,12.807472,7.9164176
582,3,12.883685,8.868956
583,3,10.184227,7.6380863
585,0,12.226516,10.864659
586,3,10.196388,8.531884
587,3,7.7520027,7.6795044
589,3,10.959695,8.606863
590,3,11.211131,8.733568
591,3,7.969151,8.477327
592,3,7.941273,8.503183
593,3,8.770459,9.262645
595,3,9.0251665,8.04857
596,3,10.856465,7.1280103
597,3,10.59948,7.3756137
598,3,8.478847,9.480862
599,3,12.934896,8.921846
600,3,10.460344,6.678735
601,0,11.075901,8.0517435
602,3,10.490628,7.859212
604,3,11.930179,10.491758
605,3,12.73371,8.606289
607,3,8.498159,9.536399
610,0,11.575337,10.283213
613,3,11.170591,8.953658
614,3,11.044033,8.850605
615,3,11.450355,8.185679
617,3,9.883449,8.757352
618,3,9.884623,8.742901
620,0,11.977281,10.560235
621,3,10.554856,8.33518
622,3,10.97423,8.012659
623,3,7.4641,7.69466
624,3,10.176113,8.576465
627,3,11.119129,6.9310226
629,0,12.504533,8.963712
631,3,9.673169,8.658449
632,3,10.343133,6.586127
635,3,8.277863,8.46213
636,3,8.893971,9.312262
638,3,10.899837,6.898768
640,3,10.902773,9.342979
641,3,8.877908,7.9495444
642,3,7.923911,8.035967
643,3,11.4614525,9.402347
644,3,11.473925,9.433597
645,3,11.483641,9.435195
646,3,9.811241,9.7743435
647,3,10.80688,8.781419
648,0,10.812479,8.203941
649,3,10.545709,8.457593
650,3,11.019615,8.099897
653,0,7.9407415,8.588112
655,3,7.4625072,7.83743
657,3,10.790789,6.7808533
658,3,11.290429,8.482975
659,3,11.3715515,9.215243
660,3,9.393629,8.458142
662,3,12.118618,7.234702
663,3,10.518199,8.076683
665,3,12.9864435,8.735933
666,0,12.288581,10.979356
667,3,8.8685465,8.71571
668,3,8.871961,8.733545
671,3,11.3478,12.025852
674,3,11.323614,7.063539
676,3,10.840628,6.572957
677,3,12.9436865,8.931343
679,3,10.182598,7.795423
681,3,12.7170725,8.843409
682,3,8.186038,8.282278
686,3,10.478772,7.4213505
687,3,8.403522,7.5820537
688,3,10.636822,8.091485
689,3,12.861404,8.919603
690,0,8.086972,-0.099042535
693,3,10.2180605,7.8141346
694,3,12.831871,9.064022
695,3,8.911299,9.281283
697,3,9.345708,8.32187
698,3,8.931759,8.663499
699,3,10.095947,6.428297
700,3,9.943611,8.346626
701,3,10.51052,8.457361
702,3,10.0584955,8.442407
703,3,10.166344,6.3359437
704,3,10.977463,9.743778
706,0,9.356947,8.67126
707,0,11.418174,10.068448
708,3,11.164937,8.134924
709,3,10.746949,8.914261
711,3,9.43436,9.136956
715,3,8.808383,9.161078
718,3,9.344383,8.395126
721,3,11.541355,7.184096
722,3,8.98953,8.232933
723,3,11.670056,9.3767605
724,0,11.891813,10.454547
726,3,11.501768,8.254414
727,0,11.161193,9.786346
728,3,9.380709,8.0724945
729,3,8.499666,8.486636
730,3,11.396054,8.309887
731,3,10.551275,9.542006
732,3,11.54438,7.084656
735,3,9.993169,9.864796
736,0,10.164151,9.481627
740,3,9.91512,7.800261
744,3,11.038371,6.688948
745,0,10.507762,8.308238
746,3,11.201511,8.576266
747,3,11.474616,7.9943175
749,3,11.623558,8.370494
750,0,8.867861,7.037421
751,3,10.83359,8.823747
752,3,12.592289,9.303067
753,3,8.268039,8.484539
755,3,8.839441,7.1200624
756,3,8.89231,7.1408362
757,0,8.398494,9.460555
758,3,10.409545,8.16922
760,3,9.883369,6.909624
762,3,12.743993,8.901581
763,0,12.187268,10.876663
764,3,11.138108,8.711491
765,3,8.974277,9.056083
766,3,10.605793,6.9385
769,3,8.639586,9.683257
770,3,8.899627,9.534366
771,3,8.867066,9.513924
772,3,9.963249,6.832119
773,3,8.68742,9.511641
774,3,11.356519,9.923744
780,3,9.17341,7.063463
782,3,8.811437,9.231765
783,3,11.488993,8.547021
784,3,9.583131,8.693046
786,3,8.27646,9.676915
787,3,8.2505455,9.691074
788,3,10.049798,7.947472
789,3,9.571171,8.09314
790,3,11.95506,7.2382894
795,3,11.60001,7.9723415
796,0,11.740439,8.662426
797,3,9.30382,7.703991
798,3,11.0435,8.297892
799,3,10.757071,6.543078
800,3,9.753572,8.769839
802,3,10.979314,8.257467
804,3,8.812024,7.787385
805,3,9.019894,9.473955
806,3,9.085661,8.972247
808,0,12.087846,10.9524145
810,3,10.215392,9.409991
811,3,11.1012745,7.3020244
812,3,10.314134,8.99744
814,3,10.691485,7.6665034
815,3,12.956974,9.117726
821,3,9.0142145,9.231024
823,0,12.18129,10.860898
825,0,11.016483,9.53778
826,0,11.009368,9.534724
827,0,11.0287695,9.549339
828,3,12.751002,8.753414
829,3,9.433749,7.5022864
835,3,8.184969,8.536426
836,3,10.706609,8.994208
837,3,12.693871,8.469302
838,3,9.777793,9.259468
840,0,9.882856,9.369697
841,3,12.751409,8.913016
842,3,11.285733,6.5152864
843,3,9.343103,8.244198
845,3,10.881068,6.7055964
851,3,10.992746,9.289761
853,3,9.9561825,8.579895
854,3,12.843559,8.909282
855,3,8.815041,9.687816
857,3,8.351989,8.592352
858,3,8.807364,9.587798
861,3,9.810366,9.865851
865,3,9.09508,8.859766
866,3,10.324524,8.875866
867,0,13.758209,0.27693632
868,3,10.945645,9.247294
870,3,10.906601,8.3796
871,3,10.880384,6.938755
872,3,11.355217,7.81613
874,3,11.755127,7.5142064
876,3,11.762715,7.5073814
879,3,10.452373,6.76012
880,3,10.141563,7.381496
881,0,8.292104,7.7873144
882,3,8.477554,8.821362
883,0,11.452859,12.213806
884,3,13.006793,9.865754
888,0,11.807538,10.450635
889,3,12.992803,9.223402
890,3,11.297137,11.914858
891,3,10.792262,8.262203
892,3,8.772949,9.659913
893,3,8.771069,9.747425
894,3,12.873438,8.925928
895,3,9.421943,8.281877
896,3,11.857906,7.7285614
900,3,11.10555,7.222767
901,3,10.7116165,6.692656
902,3,10.966957,8.86175
903,0,10.432323,7.032194
910,3,10.601419,8.289314
911,3,7.6895347,7.5971475
912,3,7.511414,7.5267754
914,3,11.894859,7.272818
915,3,12.940013,8.828121
916,3,9.797422,9.271103
918,3,10.010433,9.42952
920,3,9.941497,7.0538516
921,0,8.323413,8.726666
922,3,11.230097,7.691965
923,3,11.504672,7.9592047
924,3,8.794275,9.462857
925,3,10.312234,8.048208
929,3,11.291336,8.0544195
931,3,10.2646265,8.028932
932,3,9.121019,7.3714237
934,3,9.690935,8.302144
935,3,9.79474,6.7083426
936,3,8.88106,8.086789
937,3,9.792965,7.025656
938,3,11.132887,6.52482
939,3,9.996386,8.346563
940,3,11.330959,6.8777556
943,3,12.06273,10.662481
944,3,9.915259,7.8000484
945,3,9.014783,7.312493
946,0,11.87266,10.512525
950,3,10.370465,8.311031
951,3,9.126464,7.6594243
954,3,10.491443,9.801025
955,3,12.959337,7.865772
957,3,9.077909,7.376994
958,3,12.643231,7.831802
959,3,8.213832,8.510452
960,3,10.335283,8.132721
961,3,9.2075615,8.824394
964,3,10.148288,6.323866
965,3,10.179548,7.901046
966,3,11.116971,8.773742
968,3,11.718675,8.746279
970,3,8.864012,8.05091
972,3,9.189234,9.439106
973,3,12.454469,8.511149
975,3,10.782064,9.364379
978,3,8.847006,9.461536
980,3,7.9423723,7.630957
982,3,9.872273,8.135674
983,3,10.512023,6.7440586
987,3,10.643062,8.78609
988,0,8.94231,7.271112
989,3,7.970097,8.640855
991,3,8.88957,8.374821
993,3,10.833584,8.077543
994,3,10.452307,8.219648
998,3,9.35995,8.2909155
999,3,8.31272,8.673071
1000,3,10.701751,9.083222
1001,3,10.672052,9.080675
1002,3,10.640719,9.091407
1004,3,10.661367,9.101403
1006,3,12.887545,9.056693
1008,3,9.662431,8.517541
1010,3,11.249885,8.615218
1012,3,8.1229315,8.381512
1013,3,8.154577,8.294217
1014,3,7.955815,8.558987
1016,3,10.168194,6.8942184
1022,3,8.942798,8.361144
1023,3,9.6174755,9.154002
1024,3,9.913946,6.4960313
1025,3,10.418463,6.470304
1026,3,10.692132,7.766685
1028,3,11.638006,7.7092543
1029,3,10.165617,6.4863963
1030,3,8.722201,8.413652
1032,3,10.372776,7.6692
1034,3,8.137603,8.669072
1036,3,12.187938,8.77867
1049,3,11.159979,9.5248785
1051,3,10.048632,8.511677
1053,3,12.52545,8.801764
1056,3,11.927723,8.914231
1058,3,11.578166,7.1244617
1059,3,9.022745,8.6799965
1060,3,8.253216,8.86241
1061,3,8.985327,9.466328
1062,3,11.4215355,9.455141
1066,3,10.950499,8.757841
1067,3,12.77454,8.606093
1068,3,12.853578,8.82863
1069,3,9.918398,8.14803
1072,0,9.569035,8.035438
1075,3,11.735771,8.187972
1076,3,12.641595,8.813525
1077,3,10.795052,7.968451
1078,3,9.855216,8.193214
1079,3,12.815695,8.961506
1080,3,10.240853,7.74646
1082,3,12.984364,9.551851
1083,3,10.26594,8.734383
1084,3,10.842103,8.528077
1085,3,9.961514,6.7098174
1087,3,10.377847,6.956847
1088,3,11.927509,10.492054
1089,0,12.111413,10.838201
1091,3,9.722033,8.921203
1092,3,9.730503,8.91827
1093,3,9.797031,9.085691
1094,3,9.86656,9.082367
1098,3,9.733345,7.0090256
1099,3,10.32146,7.9507513
1100,3,10.1078615,8.946454
1101,3,12.203403,11.045527
1103,3,9.609292,8.457603
1104,3,9.01747,8.168662
1106,3,9.278431,13.128174
1107,3,9.278183,13.128285
1112,3,9.278541,13.1282835
1113,3,9.277648,13.129453
1115,3,9.26678,13.140453
1116,3,9.276877,13.13034
1117,3,9.277004,13.130399
1118,3,9.277097,13.130551
1119,3,9.277322,13.129752
1124,3,8.22354,8.290575
1125,3,8.977531,7.4833374
1127,3,10.962271,7.909775
1129,3,11.224447,6.1268697
1130,3,10.341209,8.849214
1131,3,9.565384,8.316433
1132,0,12.489572,11.274758
1133,3,8.8126,9.216637
1135,0,9.823754,6.491518
1140,0,12.757387,2.1483786
1142,3,10.212283,9.019849
1143,3,8.711609,9.54466
1144,3,9.7516985,8.595433
1146,3,12.794686,8.732068
1148,3,9.485442,9.0886
1150,0,7.911968,1.5571829
1151,0,7.9006553,1.5306202
1152,3,8.130317,8.758637
1153,3,8.195141,9.829373
1154,3,8.186201,9.84105
1155,3,8.190586,9.833277
1158,3,8.181031,9.838221
1159,3,8.168684,9.850419
1163,3,12.841318,7.8619266
1164,3,11.534025,8.317586
1165,0,12.375287,11.078631
1166,3,11.690215,7.9496517
1167,3,12.905329,7.860884
1168,0,11.686073,8.104547
1169,3,12.045748,8.064656
1170,3,10.109383,8.420727
1174,3,10.353185,7.7679787
1175,3,11.409809,8.55574
1178,3,15.648788,0.28295386
1179,3,15.667187,0.22418413
1180,3,9.911725,8.445202
1181,3,10.274251,8.213258
1182,3,12.438435,7.9595666
1183,3,11.015824,8.730867
1184,3,9.550693,7.3664985
1187,3,11.968412,7.1793237
1188,3,10.618174,8.486708
1191,3,11.859832,7.2126226
1192,3,8.709312,9.5605
1193,3,10.50274,8.856953
1194,3,8.295735,8.587987
1195,3,8.325854,8.621491
1197,3,11.678523,8.126416
1199,3,-2.797841,4.38173
1202,3,7.3274493,7.5775967
1204,0,12.182648,10.919755
1205,0,12.4892645,11.242938
1207,3,7.400104,7.6780953
1209,0,7.3482227,7.630942
1210,3,7.3640847,7.6193857
1211,3,7.5380554,7.542413
1213,0,7.3680673,7.6289115
1214,3,7.999583,7.6809745
1215,3,7.4935856,7.517269
1217,0,7.3907104,7.590248
1220,3,12.843262,8.891541
1222,3,11.244418,6.0793676
1223,0,12.257282,10.964375
1224,3,11.197453,7.6789584
1228,3,10.386258,8.92719
1230,3,11.637211,7.5914435
1231,3,12.870905,8.9002495
1232,3,7.4711018,7.665472
1233,3,7.40788,7.599703
1236,3,10.598014,6.6181483
1237,3,10.959814,7.015522
1238,3,10.510336,6.680172
1240,3,8.106835,8.519008
1244,3,10.055342,6.8268533
1246,0,8.102774,1.0693209
1251,3,11.516031,9.340583
1252,3,10.170537,6.616463
1254,3,8.347663,8.306659
1255,3,11.376332,9.453007
1257,3,8.196277,9.092498
1258,3,7.9994893,8.606503
1259,3,8.076777,8.88909
1260,3,8.259648,8.326199
1262,3,10.403734,9.138198
1263,3,10.868028,8.340315
1264,3,10.588256,8.157896
1265,3,12.798245,7.9023585
1266,3,10.739396,8.105679
1269,3,10.475933,8.349684
1270,3,11.302599,9.524993
1272,3,8.138427,8.346805
1273,3,11.8404255,8.153493
1274,3,10.913859,7.112924
1275,3,8.588709,9.572857
1276,3,8.39452,8.999311
1277,3,8.252477,9.253132
1278,3,8.707911,9.497988
1279,3,9.77264,8.221505
1280,3,9.476338,8.240794
1282,3,11.041565,7.482498
1284,3,9.015508,7.4601283
1285,3,8.867495,7.892598
1286,3,9.968028,6.7452717
1287,3,9.981354,6.783325
1288,3,11.266333,8.535302
1289,3,10.489049,8.942712
1290,3,7.5041947,7.549194
1291,3,9.922095,6.839833
1292,3,11.264688,7.782498
1293,3,10.714348,6.717631
1294,3,10.816239,6.672824
1295,3,10.784075,6.700977
1299,0,10.439486,9.258956
1300,0,10.401048,9.266398
1301,0,10.3917465,9.253265
1302,3,9.044704,9.365163
1303,3,9.729817,8.899077
1304,0,9.995778,9.804323
1305,0,6.904678,-0.43537155
1307,3,11.780836,7.774466
1308,3,7.508079,7.6029143
1312,3,10.425233,6.710588
1314,3,10.306981,8.534678
1315,3,11.888407,7.2659736
1316,3,11.028755,7.192304
1320,3,9.506591,8.108275
1321,3,11.059789,7.3506937
1322,3,11.382653,8.561613
1324,3,11.903741,7.111245
1325,3,10.662268,9.010232
1326,3,9.333819,9.252012
1327,0,8.33687,-0.86968523
1328,3,9.036928,8.128064
1330,3,8.57634,9.582827
1332,3,9.017461,8.011037
1334,3,10.733833,8.464813
1336,3,10.978887,7.436358
1337,3,10.962606,7.7871513
1338,3,11.121202,6.983687
1339,3,10.566565,8.600478
1341,3,11.630076,7.1991796
1343,3,12.708661,8.777491
1345,3,8.455855,8.258844
1346,3,8.386574,8.191712
1348,3,8.824277,7.8840737
1349,3,10.764146,8.728772
1350,3,8.50702,8.299273
1351,3,8.425532,7.963354
1352,3,8.610906,8.006243
1353,3,8.57729,7.955219
1354,3,8.445731,8.064496
1355,3,8.593455,7.954904
1356,3,8.500286,7.969945
1357,3,9.142585,8.741288
1359,3,12.949449,8.860774
1360,3,12.93814,9.185531
1362,3,11.414171,7.52494
1365,0,1.6538419,-2.6582685
1366,4,-1.6247472,4.856241
1370,3,10.102108,8.070431
1371,3,10.372692,8.124382
1374,3,12.875312,8.8799925
1377,3,9.988508,8.375805
1380,3,8.233942,8.427668
1381,3,8.800838,9.303703
1382,3,10.43907,9.873381
1383,3,10.810973,8.033621
1386,3,9.984718,7.4296327
1387,3,8.310465,8.268566
1388,0,12.371466,11.050298
1389,3,12.824712,8.887499
1390,3,8.799943,8.565822
1391,3,10.874616,8.645666
1392,3,12.593372,8.6507845
1393,3,11.151187,6.9951434
1394,3,8.923871,7.979426
1397,3,11.676247,8.085085
1398,3,11.312945,6.0455832
1399,3,8.834645,7.363112
1400,0,8.635962,7.0924215
1403,0,8.061451,7.2848186
1404,0,8.061607,7.2781806
1405,0,8.073725,7.2645817
1406,0,8.065886,7.276676
1407,0,8.056131,7.280224
1408,3,9.648567,8.334384
1409,3,10.631038,8.388537
1413,3,8.955942,7.638824
1414,3,10.168453,8.8499155
1415,0,12.440441,11.201287
1416,3,9.546342,8.333324
1417,3,9.0749855,9.25797
1418,3,9.706219,7.023113
1419,0,8.124247,8.615739
1421,3,11.225985,8.496502
1422,3,11.677556,7.956341
1423,3,9.199206,8.477023
1424,0,8.440678,8.162743
1426,3,10.81358,7.6089673
1429,3,12.363406,7.579551
1430,3,9.120948,8.972033
1432,3,10.959973,8.719421
1435,3,10.104625,9.465267
1437,3,10.145428,7.796306
1438,3,11.199029,7.5815988
1439,3,10.637518,7.65036
1441,3,8.80822,7.1257205
1443,3,11.606969,7.67564
1444,0,4.324036,-3.0167618
1445,3,10.2674465,9.722423
1446,3,11.220391,11.91638
1447,3,9.891759,7.8955913
1449,3,11.127736,6.8101406
1450,3,11.26321,7.333658
1452,3,8.139927,9.137772
1457,3,9.924306,7.610085
1458,0,12.5220785,11.299583
1460,3,9.833205,8.384209
1461,3,10.814736,8.887743
1462,3,11.421534,8.079299
1463,3,10.607636,7.8782096
1464,3,10.017676,8.088089
1465,3,11.214017,7.362132
1467,3,10.12304,9.588152
1468,3,9.383134,8.302798
1469,3,10.831007,7.208001
1470,3,11.415517,9.575695
1472,3,10.456672,8.613915
1473,3,10.677913,8.250471
1477,3,10.521784,6.8760257
1478,3,10.517645,6.8110805
1479,3,10.544016,6.966571
1480,3,10.527419,6.9541507
1481,3,10.820355,8.171483
1482,3,12.713334,8.675421
1483,3,9.478568,8.594845
1485,3,10.804526,8.201315
1486,3,10.316145,9.718844
1488,3,9.060767,7.959287
1489,3,12.986345,7.8010364
1491,3,11.56769,10.225128
1492,0,11.924233,10.48592
1494,3,11.569614,10.229177
1496,3,10.485084,6.527926
1497,3,12.614931,8.651117
1498,0,10.697539,10.281252
1500,3,11.908733,7.91608
1501,3,10.352151,9.8615885
1503,3,10.663395,9.443265
1505,0,10.262804,7.5107217
1507,0,10.246386,6.8523273
1509,3,8.964944,8.182551
1510,3,8.769098,8.480078
1511,3,9.604069,8.689447
1513,3,8.215732,8.824793
1514,0,11.867551,10.826443
1515,3,8.519653,8.225195
1516,3,9.317459,8.307842
1517,3,10.913233,6.881486
1519,3,10.173437,7.3538675
1521,3,10.180009,6.5545444
1522,3,9.2204275,8.054831
1523,3,13.035619,9.815758
1524,3,12.7590475,7.893944
1525,3,11.218641,7.1876287
1529,3,8.406387,9.05537
1530,3,12.671249,8.479346
1531,3,8.606313,8.272919
1533,0,12.888002,8.782879
1534,3,8.846006,8.252292
